GROCERYCUSTOMERGUID,FRENCHSTATE,POINT_IN_TIME
dddbfc71-4abd-460f-9ce8-3288cb5dc56f,Nord-Pas-de-Calais,2022-10-01T00:01:00Z
d3140d72-ea08-4fe2-ac85-df3709c7e3fc,Auvergne,2022-06-01T00:01:00Z
fc105ccf-bae6-40ab-ac58-795046b44002,Île-de-France,2022-04-01T00:01:00Z
7839c130-3277-4e57-8427-b34ec2a25dae,Centre,2022-09-01T00:01:00Z
f508e865-7695-4aad-bb93-ca07920c494f,Île-de-France,2022-11-01T00:01:00Z
86ea8aca-47a2-49b3-935c-422a88a7d6e1,Île-de-France,2022-09-01T00:01:00Z
01e20812-bfb3-4ea6-8177-daf0e6796049,Provence-Alpes-Côte d'Azur,2022-04-01T00:01:00Z
089b080c-ea88-4af0-b3b2-297de07aeb10,Rhône-Alpes,2022-09-01T00:01:00Z
7242f88b-de88-417d-98b4-1c774208b050,Île-de-France,2022-02-01T00:01:00Z
60da63b7-c0b8-40df-ba63-deef92431daa,Île-de-France,2022-07-01T00:01:00Z
a3d5e6f1-6d25-45a5-b6e2-d73184595ea9,Île-de-France,2022-03-01T00:01:00Z
f8b595df-9898-4b94-921f-6d04bde6635d,Alsace,2022-07-01T00:01:00Z
203535d9-ef9c-434d-9fda-e01989a04a8f,Provence-Alpes-Côte d'Azur,2022-09-01T00:01:00Z
898b85b4-b963-49b4-81bd-fd23462e1247,Île-de-France,2022-08-01T00:01:00Z
ca793bca-81f4-48ec-9055-f24057dfcf2f,Centre,2022-05-01T00:01:00Z
fe034e5b-d937-4b99-b6e9-4fa7f5d2623a,Île-de-France,2022-03-01T00:01:00Z
87fded97-a794-4556-be49-16a948cede47,Île-de-France,2022-08-01T00:01:00Z
5119c37a-be66-42aa-a725-e6fbbb8af60b,Île-de-France,2022-12-01T00:01:00Z
27225677-449c-4f78-b031-d5007e6c036c,Midi-Pyrénées,2022-10-01T00:01:00Z
94ddfe94-84e5-4b55-9e53-a86c8d45933d,Champagne-Ardenne,2022-03-01T00:01:00Z
5acaeea1-7390-46cb-a244-3a3da6e4a1a9,Rhône-Alpes,2022-07-01T00:01:00Z
27225677-449c-4f78-b031-d5007e6c036c,Midi-Pyrénées,2022-02-01T00:01:00Z
3e9012cd-d1ff-46ed-a0b7-8098fb65fc92,Bretagne,2022-09-01T00:01:00Z
7839c130-3277-4e57-8427-b34ec2a25dae,Centre,2022-11-01T00:01:00Z
3d5ec5a7-49b9-44d3-9e54-580d3d705735,Languedoc-Roussillon,2022-05-01T00:01:00Z
d996e271-27b0-4ed6-b982-6e516e5cf449,Languedoc-Roussillon,2022-10-01T00:01:00Z
7c52bb11-4029-44f9-98a7-64b3b08f846b,Poitou-Charentes,2022-12-01T00:01:00Z
16e90bad-7b09-4a13-ba31-b86b970dda87,Aquitaine,2022-04-01T00:01:00Z
5435e9d3-eb81-4151-94e7-15f9b9655662,Île-de-France,2022-09-01T00:01:00Z
74fb0647-a4c5-4dec-894b-13dc673fd485,Provence-Alpes-Côte d'Azur,2022-05-01T00:01:00Z
7931f322-c294-4e90-87c6-ac4d08571a6c,Bourgogne,2022-06-01T00:01:00Z
6dba2321-5a92-4736-81c5-5101a66ac00a,Île-de-France,2022-12-01T00:01:00Z
016d94f7-8170-45d9-9667-22fa45849cc8,Provence-Alpes-Côte d'Azur,2022-07-01T00:01:00Z
46a602c2-a319-4628-ba6f-6f12e33df6cd,Île-de-France,2022-10-01T00:01:00Z
ecdd06e8-4a12-442c-9a06-45ca7eaea847,Aquitaine,2022-06-01T00:01:00Z
8f2eeef8-238f-40b3-ab8a-5f692699a97e,Île-de-France,2022-05-01T00:01:00Z
0ae806b1-f4f0-4a45-9180-5eb3f9287ad3,La Réunion,2022-10-01T00:01:00Z
898b85b4-b963-49b4-81bd-fd23462e1247,Île-de-France,2022-12-01T00:01:00Z
ab97a367-3a4c-4b69-a3a8-46cde6064ea9,Haute-Normandie,2022-02-01T00:01:00Z
e84f57be-9008-4e86-9880-4b286b7055b8,Poitou-Charentes,2022-12-01T00:01:00Z
0e77f6dc-180f-48d3-ad88-9cf6aad5e865,Haute-Normandie,2022-12-01T00:01:00Z
a5f5d64d-4eb8-4fb6-b3f4-f1c061023c23,Provence-Alpes-Côte d'Azur,2022-11-01T00:01:00Z
e8363327-89e8-4f66-b4ac-24dfd60b1375,Provence-Alpes-Côte d'Azur,2022-08-01T00:01:00Z
3aadcb02-d9b2-4cd2-9dfb-b9f5e34d97b3,Alsace,2022-07-01T00:01:00Z
0d66dd5c-833e-40cf-aaca-6e36e8333015,Languedoc-Roussillon,2022-05-01T00:01:00Z
48854109-f2e4-4fbd-823a-623c85d68791,Rhône-Alpes,2022-04-01T00:01:00Z
7c1fc446-2ace-45fd-87cd-133f689ea094,Haute-Normandie,2022-11-01T00:01:00Z
c075d494-2d65-4061-bdb9-02f6f96a9d62,Île-de-France,2022-09-01T00:01:00Z
661592be-94d9-4748-8750-d5b2af509581,Provence-Alpes-Côte d'Azur,2022-08-01T00:01:00Z
091be817-ce2c-4a3b-96e0-526b9b2a33f6,Île-de-France,2022-05-01T00:01:00Z
5a44ff89-2981-47f9-81ed-12c86c3ad987,Île-de-France,2022-05-01T00:01:00Z
c5820998-e779-4d62-ab8b-79ef0dfd841b,Languedoc-Roussillon,2022-07-01T00:01:00Z
ecb0a59a-124e-4ac2-8181-5f6f64b4b5cf,Midi-Pyrénées,2022-06-01T00:01:00Z
40e96c9d-93b3-4fc2-860b-52efab15f3b6,Rhône-Alpes,2022-02-01T00:01:00Z
686fcfe7-f1b4-487b-8021-365f8ffbcd75,Bretagne,2022-06-01T00:01:00Z
f304e38c-5ef7-4790-bea4-7d1efd711dff,Guyane,2022-09-01T00:01:00Z
d7ab19ae-efd2-4d56-941a-757c5ae30478,Île-de-France,2022-08-01T00:01:00Z
1f1e9336-a19a-45eb-8817-4b688f7e83fd,Midi-Pyrénées,2022-07-01T00:01:00Z
72e93887-f116-4875-b02c-f8aa59559ca0,Midi-Pyrénées,2022-07-01T00:01:00Z
a608b924-9234-4e5d-825d-b8cfb72d76d5,Languedoc-Roussillon,2022-10-01T00:01:00Z
71dc3e5b-c767-4cf9-9931-8fbcc409ec41,Haute-Normandie,2022-06-01T00:01:00Z
4232342c-8e83-4794-aa05-edb987be4bc9,Guyane,2022-11-01T00:01:00Z
b2e8730c-581f-4e97-ae26-47a2e45333e7,Provence-Alpes-Côte d'Azur,2022-06-01T00:01:00Z
a5adc078-db8d-47ff-9f1c-42d1c5320639,Île-de-France,2022-06-01T00:01:00Z
b7db1aaf-984f-47e4-82f9-56fb2c300b25,Rhône-Alpes,2022-02-01T00:01:00Z
1cab6c0b-06ee-41f2-8b23-22d94e479aac,Île-de-France,2022-11-01T00:01:00Z
7f61cbfd-25a0-4883-87e9-74cee8ae363f,Midi-Pyrénées,2022-12-01T00:01:00Z
50337bb8-1cc8-4670-9171-0a61b5895b26,Languedoc-Roussillon,2022-10-01T00:01:00Z
a85dce15-bc83-4682-a78b-ac809d78b6b4,Provence-Alpes-Côte d'Azur,2022-02-01T00:01:00Z
05487822-be75-4ba8-8864-8af3baffc0b1,Picardie,2022-04-01T00:01:00Z
3e5f6ad3-a353-4e0c-b23c-6b03c9061761,Pays de la Loire,2022-10-01T00:01:00Z
5acaeea1-7390-46cb-a244-3a3da6e4a1a9,Rhône-Alpes,2022-08-01T00:01:00Z
5040a0d7-e599-4223-b99b-a73ff2981cf8,Île-de-France,2022-10-01T00:01:00Z
8cc5ab70-aa0d-4394-a59e-ef0e3f75a594,Île-de-France,2022-02-01T00:01:00Z
ffa36547-b77b-46af-b112-face499f2a53,Île-de-France,2022-03-01T00:01:00Z
928ce3f5-a5f6-4b2e-9bc1-052ad60cc8d6,Guyane,2022-09-01T00:01:00Z
395015a8-d967-4892-8c8b-2f58783f18b0,Provence-Alpes-Côte d'Azur,2022-11-01T00:01:00Z
ec0a3d0b-1196-439a-8682-2ad3704db074,Île-de-France,2022-12-01T00:01:00Z
b899a9b0-307d-492a-a1e9-526507a8c445,Nord-Pas-de-Calais,2022-10-01T00:01:00Z
24b5d0eb-90c3-40be-a016-54975935594e,Provence-Alpes-Côte d'Azur,2022-09-01T00:01:00Z
5ba0a20a-32c2-4da6-ada0-b3b0e1989f83,Île-de-France,2022-10-01T00:01:00Z
a3f76dcb-1d5e-4660-bf0c-85b350668f37,Aquitaine,2022-03-01T00:01:00Z
3682b233-129e-4de7-a003-48d8d46f1561,Île-de-France,2022-04-01T00:01:00Z
68b90dfb-ce5e-4f33-85c1-dfc2f75b2e61,Île-de-France,2022-04-01T00:01:00Z
065a9d59-e51c-4b1d-9da5-db5892bece00,Aquitaine,2022-04-01T00:01:00Z
248eab56-1542-46f0-ab19-a8c3c21667fe,Île-de-France,2022-07-01T00:01:00Z
880cadd1-753f-4b3d-b54e-8700cfe51462,Nord-Pas-de-Calais,2022-05-01T00:01:00Z
b2994ad1-71a5-45a3-8154-9dfa3b6a0888,Limousin,2022-11-01T00:01:00Z
c9fddd8a-5b7f-4998-94b2-f6d4560d3194,Île-de-France,2022-10-01T00:01:00Z
c7758b71-c3ff-49e5-b97e-98d7dd6437b0,Provence-Alpes-Côte d'Azur,2022-11-01T00:01:00Z
7d0b74f7-8e19-40be-8051-2739c69314da,Provence-Alpes-Côte d'Azur,2022-08-01T00:01:00Z
c70ab91e-aa94-4819-ab19-f5605a41abe7,Haute-Normandie,2022-04-01T00:01:00Z
5fcd9e5a-ffe0-449c-bc5a-2b23834a44e5,Pays de la Loire,2022-04-01T00:01:00Z
e84f57be-9008-4e86-9880-4b286b7055b8,Poitou-Charentes,2022-12-01T00:01:00Z
a8cb5e5c-07a7-43cf-8567-0ccf701c1100,Nord-Pas-de-Calais,2022-05-01T00:01:00Z
9117656c-0273-4284-82f6-64e9e3a8aa14,Île-de-France,2022-02-01T00:01:00Z
3b341e35-93b9-40a5-bfca-60bdc94374ee,Île-de-France,2022-04-01T00:01:00Z
e2cfde23-b72b-46db-9d36-8dea9dd8be5c,Île-de-France,2022-08-01T00:01:00Z
ff09a7a8-b1a5-440c-bbb4-bc2d4093d623,Île-de-France,2022-09-01T00:01:00Z
c5820998-e779-4d62-ab8b-79ef0dfd841b,Languedoc-Roussillon,2022-10-01T00:01:00Z
9594405e-61f9-4a09-968a-93a94032a9cc,Aquitaine,2022-04-01T00:01:00Z
bc1a2d99-7745-40bf-82bc-e53a00c1448c,Languedoc-Roussillon,2022-10-01T00:01:00Z
c5264371-11d6-47eb-8060-6a07c6c5fe1e,Rhône-Alpes,2022-08-01T00:01:00Z
c028b471-7ff7-45f9-9c89-8418971a7f4d,Alsace,2022-10-01T00:01:00Z
bd6ea7fc-104c-4f0a-8793-997709680d68,Île-de-France,2022-09-01T00:01:00Z
838c39bc-544b-40d5-b126-0e8dcd6b00e4,Basse-Normandie,2022-11-01T00:01:00Z
b9204e46-6d95-4f4a-8f99-b7d10f948997,Rhône-Alpes,2022-04-01T00:01:00Z
7d8b962e-0b37-42fb-bfa8-e62209607a69,Aquitaine,2022-11-01T00:01:00Z
0d66dd5c-833e-40cf-aaca-6e36e8333015,Languedoc-Roussillon,2022-06-01T00:01:00Z
c028b471-7ff7-45f9-9c89-8418971a7f4d,Alsace,2022-09-01T00:01:00Z
3e3f7c74-120f-43cd-b652-c2f32d7dbdf7,Île-de-France,2022-05-01T00:01:00Z
4758d8ab-1111-40cf-9a07-7bf760038f73,Rhône-Alpes,2022-11-01T00:01:00Z
e5cd4fad-9981-4d4b-b6db-b4ebde4e39fe,Île-de-France,2022-06-01T00:01:00Z
5df7d573-676d-4773-ac38-f6a240697946,Nord-Pas-de-Calais,2022-11-01T00:01:00Z
a0595b5d-33da-49c1-aab1-f8dded8d1c3a,Alsace,2022-07-01T00:01:00Z
04444e6c-1cb6-48ad-a2cb-546edef7d9df,Provence-Alpes-Côte d'Azur,2022-05-01T00:01:00Z
1f1e9336-a19a-45eb-8817-4b688f7e83fd,Midi-Pyrénées,2022-12-01T00:01:00Z
39a5fb7b-223a-488a-9702-c53bcbc8023c,Provence-Alpes-Côte d'Azur,2022-11-01T00:01:00Z
2ea16cc7-dc4f-41c5-816a-c3f3fd08a5ae,Aquitaine,2022-12-01T00:01:00Z
c5820998-e779-4d62-ab8b-79ef0dfd841b,Languedoc-Roussillon,2022-07-01T00:01:00Z
1ada91d6-f7ae-468b-89b1-a684a4ee8865,Midi-Pyrénées,2022-09-01T00:01:00Z
20261525-3f0e-4034-9b68-2a54b094fb57,Haute-Normandie,2022-07-01T00:01:00Z
5d515042-876e-4107-9f02-ad7477d34aa5,Midi-Pyrénées,2022-08-01T00:01:00Z
ad914494-d781-4895-bee7-5ea16f208939,Île-de-France,2022-05-01T00:01:00Z
ad169725-920d-46a7-899a-ba4b7114a3ea,Lorraine,2022-07-01T00:01:00Z
161fc7e3-2e61-4264-ae9c-e62fb3bb09d3,Lorraine,2022-03-01T00:01:00Z
c68df8a2-edda-49be-8c78-06ebfa975ebb,Mayotte,2022-09-01T00:01:00Z
a906b457-33c7-4186-a4a8-77f2ad018c2b,Provence-Alpes-Côte d'Azur,2022-09-01T00:01:00Z
c623f226-553a-43f8-b66d-27537464d621,Centre,2022-04-01T00:01:00Z
de101ad5-b8c7-4d4e-a7b2-d36a98aeb98d,Nord-Pas-de-Calais,2022-10-01T00:01:00Z
c2037990-1e0e-4864-9e0b-7a3948aec550,Île-de-France,2022-03-01T00:01:00Z
c9fddd8a-5b7f-4998-94b2-f6d4560d3194,Île-de-France,2022-03-01T00:01:00Z
4d080bf3-156f-4a45-81e8-00056c328e1d,Centre,2022-06-01T00:01:00Z
f8f85987-d58b-4c74-8bbb-82c94a86ea69,Auvergne,2022-09-01T00:01:00Z
b9e75aed-4473-4334-8346-4f341c90c724,Midi-Pyrénées,2022-10-01T00:01:00Z
dc048a3b-1790-4121-8620-7153babcb803,Midi-Pyrénées,2022-08-01T00:01:00Z
fa1d01e6-9e38-4101-9f5e-a14fca5cf9cb,Provence-Alpes-Côte d'Azur,2022-07-01T00:01:00Z
fa106392-edf4-4e6c-a2cd-2d3bfa332c80,Aquitaine,2022-12-01T00:01:00Z
bc1a2d99-7745-40bf-82bc-e53a00c1448c,Languedoc-Roussillon,2022-06-01T00:01:00Z
d7064bf4-3ebf-477c-a7b4-66e1886dbdbf,Provence-Alpes-Côte d'Azur,2022-09-01T00:01:00Z
863135c5-11d1-48c2-8917-26c7f1184f07,Provence-Alpes-Côte d'Azur,2022-08-01T00:01:00Z
97c020d6-bb93-440d-86fd-3fd9fa902012,Île-de-France,2022-12-01T00:01:00Z
4b7a0bb0-c405-41d7-9fa5-bae55c5af17c,Picardie,2022-04-01T00:01:00Z
aca2dee8-5fc5-4e55-a89e-981dd5ad0fc0,Île-de-France,2022-09-01T00:01:00Z
1a69dfe7-a7dc-4977-af4f-c1684a3c1d9f,Lorraine,2022-02-01T00:01:00Z
6f3b7c84-95f0-45b3-afce-e6629ed05943,Île-de-France,2022-09-01T00:01:00Z
2eda53b6-f019-4d7a-8d9d-ab39efd1acb7,Centre,2022-11-01T00:01:00Z
baa4b30b-9ef8-499e-909a-beef59732ddd,Basse-Normandie,2022-02-01T00:01:00Z
21deefa3-363d-4a34-a39f-5938982cccc8,Mayotte,2022-08-01T00:01:00Z
1a42f38e-e00b-4155-91b4-fbb49172c82d,Bourgogne,2022-02-01T00:01:00Z
e47c5b50-e548-4571-ad71-a88d0dec29a0,Alsace,2022-05-01T00:01:00Z
d6b43118-2e41-48f6-b9ae-95c87bc84e0b,Auvergne,2022-08-01T00:01:00Z
8f6df0aa-126e-4260-bc71-3c1065a48fc3,Île-de-France,2022-10-01T00:01:00Z
84c309d1-f650-47b6-9e73-b6c04a722ac3,Centre,2022-11-01T00:01:00Z
a405614e-ba9f-423c-8846-82e51a1ccf7b,Franche-Comté,2022-09-01T00:01:00Z
0d70c15c-0f40-40a4-ad6e-440f0e3cb558,Nord-Pas-de-Calais,2022-04-01T00:01:00Z
60699303-cce9-4f30-9b88-3edecb7d059a,Haute-Normandie,2022-08-01T00:01:00Z
845d9cd1-2afb-4e04-89d3-320d0102bbbd,Île-de-France,2022-04-01T00:01:00Z
27225677-449c-4f78-b031-d5007e6c036c,Midi-Pyrénées,2022-12-01T00:01:00Z
f89cfd4b-bf48-48f6-8531-e6a8bcb0c325,Bourgogne,2022-11-01T00:01:00Z
bbdf465f-8e61-4a0b-95e5-c4ac2a7cc6bc,Rhône-Alpes,2022-04-01T00:01:00Z
9065c72e-6d3e-4d5e-9137-255976f335bd,Rhône-Alpes,2022-12-01T00:01:00Z
52d49e65-aa05-4b30-b0d7-1455267031e5,Rhône-Alpes,2022-06-01T00:01:00Z
035ce510-b317-41a9-b3d8-9866977ef80e,Nord-Pas-de-Calais,2022-06-01T00:01:00Z
b72b5dd5-078d-498f-9016-b468798920f9,Languedoc-Roussillon,2022-12-01T00:01:00Z
a85dce15-bc83-4682-a78b-ac809d78b6b4,Provence-Alpes-Côte d'Azur,2022-06-01T00:01:00Z
a2c52406-08dc-438e-913a-31db44574523,Nord-Pas-de-Calais,2022-02-01T00:01:00Z
c68df8a2-edda-49be-8c78-06ebfa975ebb,Mayotte,2022-05-01T00:01:00Z
fc24fb78-f722-496c-a73c-d576c7696002,Nord-Pas-de-Calais,2022-04-01T00:01:00Z
5669d608-cd98-4613-98ce-d1f71e170a40,Île-de-France,2022-10-01T00:01:00Z
008f1004-5e10-4b86-95fb-bdc39bfdfc80,Île-de-France,2022-04-01T00:01:00Z
b2093152-936c-4247-9a1a-4a47718c00b3,Nord-Pas-de-Calais,2022-03-01T00:01:00Z
8b352d7c-7add-4ab5-841a-4809dc8b2740,Provence-Alpes-Côte d'Azur,2022-07-01T00:01:00Z
501d2f57-5e4f-4fe2-9814-118986eabc6a,Provence-Alpes-Côte d'Azur,2022-08-01T00:01:00Z
04a10fcf-5fca-48a6-a720-dc2b4ebda3cc,Île-de-France,2022-10-01T00:01:00Z
d2baa36c-403f-49a2-af95-6bd327011044,Île-de-France,2022-05-01T00:01:00Z
0038e67a-c357-40b4-aa0b-01450fef734a,Île-de-France,2022-10-01T00:01:00Z
47c4d6b3-a523-4e7a-a880-a966e4ac1ff0,Languedoc-Roussillon,2022-08-01T00:01:00Z
4ecba979-5242-4f73-859f-5334038fb043,Nord-Pas-de-Calais,2022-08-01T00:01:00Z
debd5027-a9d3-4721-a009-b03c70555e64,Île-de-France,2022-08-01T00:01:00Z
d416ef1a-640e-449a-b5d0-0c13443e3fe1,Rhône-Alpes,2022-10-01T00:01:00Z
945bdca1-a359-4a14-bff5-4d4130079c7f,Rhône-Alpes,2022-08-01T00:01:00Z
e3c151e9-5d35-43b2-8072-6f7753ed1263,Alsace,2022-10-01T00:01:00Z
ab042818-4e97-4494-b0cc-19bbb65dd25a,Île-de-France,2022-07-01T00:01:00Z
42ac8232-52b0-4746-b873-a3f92282c313,Île-de-France,2022-06-01T00:01:00Z
59728405-8f8a-4812-8c4b-56e5bb6aff89,Île-de-France,2022-08-01T00:01:00Z
6e439ea5-4dd6-4e83-b98a-fe214b233f76,Franche-Comté,2022-11-01T00:01:00Z
18ce4646-6618-4301-ac09-d3bedee4c55a,Nord-Pas-de-Calais,2022-05-01T00:01:00Z
7312a5a2-0bbf-4d49-a98d-0a562d97631b,Lorraine,2022-08-01T00:01:00Z
035e7e52-7fc8-412f-b8c3-7a8e4c8e8722,Île-de-France,2022-10-01T00:01:00Z
64bc10c5-99be-46e2-9c7e-04a09170cd2d,Rhône-Alpes,2022-02-01T00:01:00Z
ad5f5002-d0f3-450d-9406-279b073f3a58,Île-de-France,2022-04-01T00:01:00Z
b1941ff5-f4ff-4f0d-ae03-30acb30296cd,Île-de-France,2022-06-01T00:01:00Z
39096abf-ecfa-4175-b64b-771a3697cdda,Rhône-Alpes,2022-08-01T00:01:00Z
f1e457a2-83ac-4c49-86fe-43c8375d11a1,Rhône-Alpes,2022-09-01T00:01:00Z
8580b020-8e52-40b2-898f-c811fe14d68b,Guadeloupe,2022-05-01T00:01:00Z
5c4986dd-6e6d-4db7-ac33-b29400b0d6a5,Île-de-France,2022-10-01T00:01:00Z
f02fd6a2-441f-4b19-bae9-58ccd1e67029,Île-de-France,2022-05-01T00:01:00Z
96a7e1e2-c5e8-4b1e-bc57-1d5542b9da7b,Mayotte,2022-07-01T00:01:00Z
62071deb-87fb-4352-8a08-ffa94634efcc,Rhône-Alpes,2022-04-01T00:01:00Z
9143ac81-dcba-43e8-8de1-158aee318027,Pays de la Loire,2022-08-01T00:01:00Z
81da8cfe-3594-41c0-95e7-ee81a7028330,Île-de-France,2022-04-01T00:01:00Z
0c73ac7e-0158-43bc-8897-74a261501319,Poitou-Charentes,2022-09-01T00:01:00Z
6191a070-19ea-4743-95d8-58302cc11276,Île-de-France,2022-05-01T00:01:00Z
9571e10a-26ac-429b-a603-7ee74323ea20,Languedoc-Roussillon,2022-11-01T00:01:00Z
b8baa34d-34a7-4885-a7f1-3e81f000e6ed,Rhône-Alpes,2022-08-01T00:01:00Z
686fcfe7-f1b4-487b-8021-365f8ffbcd75,Bretagne,2022-12-01T00:01:00Z
69c44f5e-dd1d-4ed1-aee4-c01c85f638de,Nord-Pas-de-Calais,2022-11-01T00:01:00Z
6a24aaf2-65e4-48a5-8027-1088bf53102a,Alsace,2022-09-01T00:01:00Z
63961d4e-ee2c-4432-8a23-619f6a5d43ce,Nord-Pas-de-Calais,2022-10-01T00:01:00Z
134dba06-5841-4a15-aa19-5ecd262d6694,Nord-Pas-de-Calais,2022-08-01T00:01:00Z
d5fb7768-ae4a-43c9-8762-34ac9f80538b,Provence-Alpes-Côte d'Azur,2022-03-01T00:01:00Z
5f5e0383-58f4-4a25-ae46-eae9460a8a57,Rhône-Alpes,2022-02-01T00:01:00Z
bcb8cafa-e969-4838-9377-675968f3b499,Île-de-France,2022-09-01T00:01:00Z
fbfea7d8-d4c5-4c6d-859d-41270da26314,Provence-Alpes-Côte d'Azur,2022-06-01T00:01:00Z
79af954f-76b0-4204-9fb1-5f2d094c5353,Île-de-France,2022-12-01T00:01:00Z
f8f85987-d58b-4c74-8bbb-82c94a86ea69,Auvergne,2022-07-01T00:01:00Z
4d9945e6-2e02-4a5f-94a9-3838df6e7a27,Basse-Normandie,2022-11-01T00:01:00Z
0515dddd-e225-4cb4-8dac-de201fac0fe0,Pays de la Loire,2022-03-01T00:01:00Z
9a944f2c-ae05-4163-9fbf-98d4793e2c9c,Île-de-France,2022-06-01T00:01:00Z
b2a04736-efd6-44ae-a17e-7c41f3aa1608,Île-de-France,2022-08-01T00:01:00Z
7c1fc446-2ace-45fd-87cd-133f689ea094,Haute-Normandie,2022-03-01T00:01:00Z
1803289c-f229-4750-af0c-d531e3c7da27,Bourgogne,2022-03-01T00:01:00Z
b0324f72-a414-4219-9e33-6de4e5cedeb9,Guyane,2022-12-01T00:01:00Z
742d2ef1-e777-4a32-9c66-0170293b6a4f,Rhône-Alpes,2022-10-01T00:01:00Z
866348f2-db13-485c-934b-2681a092a8c9,Pays de la Loire,2022-12-01T00:01:00Z
945bdca1-a359-4a14-bff5-4d4130079c7f,Rhône-Alpes,2022-02-01T00:01:00Z
6c9b333d-331f-46c0-8fa3-d14bfe15010a,Centre,2022-11-01T00:01:00Z
9ec9830c-2fb3-4d40-acb9-f3eb97d81553,Île-de-France,2022-04-01T00:01:00Z
822b1615-185a-4776-8a53-9dda327a655f,Languedoc-Roussillon,2022-06-01T00:01:00Z
272b625b-0e77-4a27-ab67-706cf9dfaaf4,Provence-Alpes-Côte d'Azur,2022-02-01T00:01:00Z
6e0ab70f-1af3-469c-a5c7-d6f394282e26,Franche-Comté,2022-06-01T00:01:00Z
40e96c9d-93b3-4fc2-860b-52efab15f3b6,Rhône-Alpes,2022-05-01T00:01:00Z
d7fc17fd-69fa-4ccf-96a7-a37b96d6a772,Nord-Pas-de-Calais,2022-08-01T00:01:00Z
dc577c97-cf65-410b-89c9-dd97a3129c2e,Île-de-France,2022-11-01T00:01:00Z
be0f33ab-e150-4517-bd60-9f9ec3729725,Île-de-France,2022-03-01T00:01:00Z
11517fe8-f427-4ae9-af43-fb1f10fb5930,Provence-Alpes-Côte d'Azur,2022-03-01T00:01:00Z
c028b471-7ff7-45f9-9c89-8418971a7f4d,Alsace,2022-06-01T00:01:00Z
4ecba979-5242-4f73-859f-5334038fb043,Nord-Pas-de-Calais,2022-04-01T00:01:00Z
9b29d912-21f8-4a8e-b4bc-9364f37c4be0,Île-de-France,2022-06-01T00:01:00Z
f68fbc24-1c24-466d-b1c2-1abf9b9eddb2,Limousin,2022-06-01T00:01:00Z
0e77f6dc-180f-48d3-ad88-9cf6aad5e865,Haute-Normandie,2022-08-01T00:01:00Z
e34c0032-4eab-454d-8bf7-62cb40ea650d,Provence-Alpes-Côte d'Azur,2022-07-01T00:01:00Z
945bdca1-a359-4a14-bff5-4d4130079c7f,Rhône-Alpes,2022-06-01T00:01:00Z
9f74cc6e-a11f-42ab-9be4-89704f2f7925,Centre,2022-12-01T00:01:00Z
cce39d99-ec99-4738-9060-0a75eb4601ac,Pays de la Loire,2022-03-01T00:01:00Z
04444e6c-1cb6-48ad-a2cb-546edef7d9df,Provence-Alpes-Côte d'Azur,2022-06-01T00:01:00Z
c5820998-e779-4d62-ab8b-79ef0dfd841b,Languedoc-Roussillon,2022-10-01T00:01:00Z
ffe6663f-85f3-4696-9593-d040880e5077,Nord-Pas-de-Calais,2022-11-01T00:01:00Z
075a5882-1547-4672-ac1e-537147b19b0a,Lorraine,2022-11-01T00:01:00Z
f98e9293-22ed-408f-b06b-c0e6e53a3463,Auvergne,2022-09-01T00:01:00Z
1a590a69-ee40-4c96-8bc4-bbcdaea2e5e0,Guyane,2022-06-01T00:01:00Z
6b00245d-5b1c-409c-9bba-3e33b93add8c,Alsace,2022-08-01T00:01:00Z
deb3c5cc-aaea-4ccf-a17e-70c920959830,Île-de-France,2022-08-01T00:01:00Z
7c3dd964-8803-42f1-9868-1311571fa862,Île-de-France,2022-09-01T00:01:00Z
8ebaf63e-a3e6-4a72-b923-d36f85a68d39,Île-de-France,2022-03-01T00:01:00Z
7b95bc8c-abcd-4cb1-bfd1-f0c359937634,Guyane,2022-03-01T00:01:00Z
b1941ff5-f4ff-4f0d-ae03-30acb30296cd,Île-de-France,2022-09-01T00:01:00Z
95246fa8-9ef3-485d-bdd2-22c91d45a97a,Île-de-France,2022-06-01T00:01:00Z
af61b48e-24b1-4c74-826d-641076c713c3,Midi-Pyrénées,2022-10-01T00:01:00Z
84c309d1-f650-47b6-9e73-b6c04a722ac3,Centre,2022-11-01T00:01:00Z
d59ed2c2-db75-4da7-8f95-de5e98773d32,Île-de-France,2022-12-01T00:01:00Z
fdd7a485-6240-4658-8899-2799d5e505ae,Midi-Pyrénées,2022-05-01T00:01:00Z
ebfe6359-fb09-4a50-8069-72ced73e728e,Île-de-France,2022-10-01T00:01:00Z
d836b370-9b8c-4cf5-8612-32e39224a9d3,Auvergne,2022-10-01T00:01:00Z
57b5f95c-ca51-4665-9c30-2b9e07ce7ca8,Île-de-France,2022-10-01T00:01:00Z
105c3922-0375-4c87-9c64-1b342b31a029,Auvergne,2022-05-01T00:01:00Z
0d66dd5c-833e-40cf-aaca-6e36e8333015,Languedoc-Roussillon,2022-07-01T00:01:00Z
c0b10a86-850f-4f77-86e8-6f81821774df,Île-de-France,2022-04-01T00:01:00Z
18c6ced4-62ee-4170-be75-eefa0d226191,Aquitaine,2022-02-01T00:01:00Z
47c5322d-1bbf-495d-9844-c278434d562c,Rhône-Alpes,2022-08-01T00:01:00Z
66a8e81e-b710-4e73-88a6-7b685a42e19d,Provence-Alpes-Côte d'Azur,2022-04-01T00:01:00Z
