BANKCUSTOMERID,STATECODE,POINT_IN_TIME
3cf54f80-9dc1-478c-b755-6ad272c021cd,FL,2023-01-01 00:00:00
3cf7be26-e8a9-4eb5-b811-57980f7df885,KY,2023-01-01 00:00:00
3cfb7a06-a9db-4b7a-8c18-2a89190acae3,FL,2023-01-01 00:00:00
3d008180-e6a6-4da3-9dfd-d5f371a25096,MD,2023-01-01 00:00:00
3d17e4ff-008f-4e68-8696-3c8b5e955f6d,GA,2023-01-01 00:00:00
3d1899cf-7dc4-480d-b027-de0fff2eb241,AZ,2023-01-01 00:00:00
3d1c08ec-f310-45f1-8745-294bdab142c9,FL,2023-01-01 00:00:00
3d25b054-f69d-4456-9f7c-a657f75b4e8e,AL,2023-01-01 00:00:00
3d26c0f8-e639-40aa-8237-bded334c29e7,IL,2023-01-01 00:00:00
3d2aa1e3-928a-4bc3-8bc6-a1641e1c708c,IN,2023-01-01 00:00:00
3d2ad9b3-eaa1-4d84-b86a-f7a8487206f7,CA,2023-01-01 00:00:00
3d3d9c7d-c493-4dcb-b51e-1e1bd291e79c,MO,2023-01-01 00:00:00
3d4e7aee-fdae-427a-af13-a2a2da59d42c,DC,2023-01-01 00:00:00
3d5eb158-93f2-4e2b-b3cf-fb0dacc5e456,KS,2023-01-01 00:00:00
3d600474-74e5-47e7-be69-38a65d7fffad,OR,2023-01-01 00:00:00
3d611e25-077d-490b-a354-2ce65db3050e,CO,2023-01-01 00:00:00
3d61c56f-9d1f-441e-ac16-f718fc38784e,CA,2023-01-01 00:00:00
3d67ba26-d055-4eca-8e6d-facfcf811c51,CA,2023-01-01 00:00:00
3d701909-f4c3-43f1-b021-13d1713dec8d,LA,2023-01-01 00:00:00
3d791aa8-b214-485d-ade9-c4731d64df8b,OK,2023-01-01 00:00:00
3d7d0f63-d357-4556-8d45-1f70d2a36223,KY,2023-01-01 00:00:00
3d8a52dc-dabd-4c00-9f35-8a3b04600f83,CA,2023-01-01 00:00:00
3d8e13e4-6996-49e0-ad75-7781504402d2,FL,2023-01-01 00:00:00
3d90391f-aae6-4a77-87c6-afdd9f88c6b5,FL,2023-01-01 00:00:00
3d98ec12-1e3b-4390-ab77-a9305d322475,CT,2023-01-01 00:00:00
3da3f62b-f361-434c-8087-b6e501ba040a,GA,2023-01-01 00:00:00
3dbf4042-a9e0-413e-876c-f608de78fb70,SC,2023-01-01 00:00:00
3dc4c478-cad2-4b7a-809a-3bcf4b410c93,CA,2023-01-01 00:00:00
3dda153a-37bb-4d9e-9c1d-9b3fab16c265,TX,2023-01-01 00:00:00
3de0bfc0-cd1a-4778-a5b1-3969c9bfb3af,NY,2023-01-01 00:00:00
3de65a30-37f2-48b5-9096-6b6339f32c1a,UT,2023-01-01 00:00:00
3debf625-1834-4451-a235-7bd290d2504b,AL,2023-01-01 00:00:00
3defd06c-2599-4898-a556-26a282a02e0a,VA,2023-01-01 00:00:00
3df25e5c-84d8-4acc-874d-3dd0920ab4e7,WI,2023-01-01 00:00:00
3df393da-9b6a-4dbb-815d-dfc202c95f28,IL,2023-01-01 00:00:00
3dfe1094-8ac0-45d6-8e45-1ceea8b4bb31,NC,2023-01-01 00:00:00
3e0b623d-d0e7-4320-bc19-088a585103bb,FL,2023-01-01 00:00:00
3e10f8c8-fa31-462c-9106-c98c203b5269,MO,2023-01-01 00:00:00
3e30e3e1-2706-4a1c-8b76-6bd580a70013,MA,2023-01-01 00:00:00
3e31133a-bac5-433b-ada1-5bf8eaa8b9cc,TX,2023-01-01 00:00:00
3e33c501-ed14-49ce-b59b-00360d418adb,PA,2023-01-01 00:00:00
3e440375-ba29-4770-b2d5-00c0bf10ab88,WI,2023-01-01 00:00:00
3e508dd1-0de0-4d3a-9c01-431024327cbc,SC,2023-01-01 00:00:00
3e5107bb-efc0-4f45-95ea-3f6b7c00cb87,MO,2023-01-01 00:00:00
3e517acb-cae9-4fa1-bd94-0fcbaffab594,MI,2023-01-01 00:00:00
3e5a0911-bdcc-450b-902a-75e7ddaf6c6c,AL,2023-01-01 00:00:00
3e5a65df-84a1-4c5f-a48e-dbe13899be9e,AL,2023-01-01 00:00:00
3e5c296d-6a67-4a04-ae64-9a3895d554e5,FL,2023-01-01 00:00:00
3e621065-6df5-4d3d-97e1-ee61a2344387,CA,2023-01-01 00:00:00
3e63f768-456f-4dd0-b71c-0b9791ca8b32,CA,2023-01-01 00:00:00
3e652eed-0e11-4cd5-9190-e1a4443aa34b,CA,2023-01-01 00:00:00
3e681494-ad1a-4986-9f17-36c5ee849a28,FL,2023-01-01 00:00:00
3e6b0bb2-9bc0-4c42-a7e5-03f862166836,AL,2023-01-01 00:00:00
3e6eb7db-f9cf-4120-bcac-b1d38cdbf22b,IL,2023-01-01 00:00:00
3e70c60b-ff8c-4d3f-9dde-d3b2e5f0236d,TN,2023-01-01 00:00:00
3e71bdf4-d953-4320-9f1e-3953d6e97393,KY,2023-01-01 00:00:00
3e7222bd-72a0-4a84-bfc9-33044e09a560,IL,2023-01-01 00:00:00
3e72b4dd-934a-4259-831b-a7e5ca5376fe,IL,2023-01-01 00:00:00
3e785a75-f210-4f6d-bc81-02b62ca84e41,IL,2023-01-01 00:00:00
3e7adf0b-775d-4683-bb51-de75552682af,MA,2023-01-01 00:00:00
3e7ecfee-d464-441b-a917-f0dbee6b2d54,IL,2023-01-01 00:00:00
3e82e1e5-3a3a-4bdd-b31e-63f881135d62,TN,2023-01-01 00:00:00
3e86756d-ee04-4739-ab97-d968c6c42710,TX,2023-01-01 00:00:00
3e8bc4fb-a499-4ef4-bdc7-4253c06c1828,CA,2023-01-01 00:00:00
3e93106d-048b-4bc3-a5ce-df1ee339e4ff,TX,2023-01-01 00:00:00
3e9b8c8c-83f0-4d97-ae0d-9dcef6d6e66d,NY,2023-01-01 00:00:00
3e9d1682-d568-413f-bd90-47eedb59c9cb,CA,2023-01-01 00:00:00
3ea1381a-1abb-4419-9ae7-1d52e337f428,ND,2023-01-01 00:00:00
3ea21ae1-4394-416d-aa74-8af952865eda,FL,2023-01-01 00:00:00
3ea508b6-5ca3-4eca-8a7a-589e58e330ec,CA,2023-01-01 00:00:00
3ea6d36a-a483-4777-9e94-70dc3b7e289e,NY,2023-01-01 00:00:00
3ead4032-cd74-4697-80e0-96ba783b7efa,KS,2023-01-01 00:00:00
3eb5794a-9b52-4c68-a7b8-8d1b13289eb7,CA,2023-01-01 00:00:00
3ebabeec-5210-4543-8a68-8b216fa99d43,LA,2023-01-01 00:00:00
3ebe4ed8-7600-4752-a113-a3d8a8e55581,IL,2023-01-01 00:00:00
3ec7081b-e2db-49fd-8579-134b2fcc6d21,ID,2023-01-01 00:00:00
3ecbafe2-bc2d-4091-8a6c-e7b61c1d81dd,GA,2023-01-01 00:00:00
3ecc9d0d-37b9-4e57-91a8-8a8053876c5b,NY,2023-01-01 00:00:00
3ee0c629-7130-4d2b-b2cc-687599b8f378,ND,2023-01-01 00:00:00
3ee317a5-dc73-45a3-be06-436e82ad08f9,CA,2023-01-01 00:00:00
3ee8fdd7-7790-41cf-8f9a-bc68513fab8d,WV,2023-01-01 00:00:00
3f034eff-d004-4bc2-9402-3fb0e940b56f,NC,2023-01-01 00:00:00
3f0c1fe7-f573-4de5-bb84-475b27aaf8b6,PA,2023-01-01 00:00:00
3f0c9ab7-7251-4714-853f-eb4d580fcd78,AR,2023-01-01 00:00:00
3f0ed37f-a1d5-477e-921b-f35229eb8a4e,TX,2023-01-01 00:00:00
3f1ea89c-6a2c-4fe4-81b8-8f810ec9f398,NY,2023-01-01 00:00:00
3f213d01-6ce8-4c36-b151-5431d2c2c364,TX,2023-01-01 00:00:00
3f28c018-ea60-4c13-83b6-1caf978ff016,TX,2023-01-01 00:00:00
3f2c1a0b-33da-42f4-89a2-51ea004a5871,WI,2023-01-01 00:00:00
3f4dd424-4627-469a-96aa-5f45a14ac68b,GA,2023-01-01 00:00:00
3f588bd2-9dcc-48db-92c1-788c3a1ee930,AZ,2023-01-01 00:00:00
3f61ca28-52cb-470a-b4a7-56bf95851082,MT,2023-01-01 00:00:00
3f61ce14-aa9d-4769-a65c-ff7f5feee2da,CA,2023-01-01 00:00:00
3f63c489-6ff9-4e92-85f9-9a27cfed440a,OH,2023-01-01 00:00:00
3f73a30f-3505-461e-8d9b-1f5d963b1d33,MI,2023-01-01 00:00:00
3f784d72-6811-4d03-bc85-dd95a190bee7,IL,2023-01-01 00:00:00
3f7eea47-70e6-400b-a445-195c5d5c2573,TX,2023-01-01 00:00:00
3f8b0fad-a732-49e4-bc0b-e28e8ed833fe,VA,2023-01-01 00:00:00
3f929868-1398-4f88-aab9-543f50db81cb,OH,2023-01-01 00:00:00
3f995e68-93ab-4591-93b2-522ad5ddcbee,MI,2023-01-01 00:00:00
3f9b35c9-4706-4592-a3c2-5b3415b91b11,IN,2023-01-01 00:00:00
3fa8e33c-4c51-45ae-85b6-b3b404a13705,MA,2023-01-01 00:00:00
3fa8f288-5430-43f8-a29b-cb13366d126d,TX,2023-01-01 00:00:00
3faec7ac-4042-4e1e-8977-ea584b567c47,AZ,2023-01-01 00:00:00
3fb3de8e-260d-48a3-8999-342486c87184,TX,2023-01-01 00:00:00
3fc4998f-4846-46db-859c-b435c742e25f,IA,2023-01-01 00:00:00
3fc70d71-dd9a-41c6-b42f-35f15d66ab7a,KY,2023-01-01 00:00:00
3fdb15a5-95f4-4829-bbf1-6e77b80cde26,WI,2023-01-01 00:00:00
3fe0b264-ad7f-4ada-811a-6fbb84cfd576,MI,2023-01-01 00:00:00
3fe3bb67-107d-4654-9009-59fe8fae9bde,PA,2023-01-01 00:00:00
3fed6ebf-8d59-44a5-8722-3fe66c4015fa,RI,2023-01-01 00:00:00
3ff298c2-797e-4d5b-a3be-1dedf0a36305,OH,2023-01-01 00:00:00
3fff05e6-0c0b-456e-9d13-17e829937a49,MT,2023-01-01 00:00:00
400aa405-5d16-4864-b523-4fa628bb553d,IN,2023-01-01 00:00:00
400b2432-c68e-4187-9951-7228101c53e8,TX,2023-01-01 00:00:00
40220e85-fe9f-4159-99b0-41a5cef726e4,VT,2023-01-01 00:00:00
4024954e-cfba-4831-bc8a-d05e49a3ff5c,FL,2023-01-01 00:00:00
402fa7e9-12ef-479c-bd0e-329552af6043,IL,2023-01-01 00:00:00
40373e7a-339b-44fa-8664-e945e7a64e7d,IA,2023-01-01 00:00:00
4040dbd6-4312-4007-b957-f760ada4d204,SC,2023-01-01 00:00:00
40425128-96ac-401e-ba68-c11c22a92222,AL,2023-01-01 00:00:00
404581e7-76ff-4ff8-a2c6-78447cd2fd62,ID,2023-01-01 00:00:00
4060236b-e871-40ee-9404-9921e8b08828,FL,2023-01-01 00:00:00
40627fdf-bfce-4ed8-a3be-abf5a48460d1,NJ,2023-01-01 00:00:00
406785cd-9504-4597-97bd-2462553c87d5,TX,2023-01-01 00:00:00
406b1635-bad2-4f56-9328-6c3c1a000f25,PA,2023-01-01 00:00:00
407b0c4f-f9ca-4629-9f91-7aa3490c93c3,CA,2023-01-01 00:00:00
407fe3dd-92f2-46d0-b484-0c7411bd19ea,AL,2023-01-01 00:00:00
4085aef8-babc-4787-9b96-4c7abca4100d,AL,2023-01-01 00:00:00
40906d50-f515-4a4a-8694-2352a752487c,TX,2023-01-01 00:00:00
409ac899-8bc0-4111-91c2-529b2a415e76,MI,2023-01-01 00:00:00
409c01c4-f70d-4776-b40f-998b6a91de21,IL,2023-01-01 00:00:00
409c6540-b8e2-4ca5-9435-94c4df990be7,MI,2023-01-01 00:00:00
409ddadc-4e3c-47a4-91b1-ec0f28a68f37,NJ,2023-01-01 00:00:00
409e6a46-a56f-4ebb-805f-389c66af1553,TX,2023-01-01 00:00:00
409f6c6f-ce69-47ac-a42a-805cf918f0a9,FL,2023-01-01 00:00:00
40a14041-621c-4377-8e3f-1c2c1aa92670,FL,2023-01-01 00:00:00
40a4d49f-eb87-4d22-99eb-cd356f78c244,KS,2023-01-01 00:00:00
40a8a933-6e59-4284-8836-007606cb79f1,GA,2023-01-01 00:00:00
40be70ba-8f3d-4df9-9f8d-dfbc8193b34b,PA,2023-01-01 00:00:00
40c2f03a-f863-4390-96bf-3277ed4fe83e,CA,2023-01-01 00:00:00
40c8106e-b5a8-4d03-b9f4-76ef821b9106,TX,2023-01-01 00:00:00
40cb04ba-c6be-4745-b511-bd5dbe2e666a,NJ,2023-01-01 00:00:00
40ebe3d3-bd96-4c59-a711-616ee330a864,AR,2023-01-01 00:00:00
40f28104-90cd-408e-aa6f-7db5bed7620e,KS,2023-01-01 00:00:00
40faccf6-bef7-4546-9977-8e91cf823838,IL,2023-01-01 00:00:00
41027fef-ce19-46e7-9c8b-4152a722bd00,CA,2023-01-01 00:00:00
412771f2-f676-4b03-ae8c-c1dc3380cda7,NY,2023-01-01 00:00:00
412a5135-1dd9-484e-8847-c4e2e54221a8,AR,2023-01-01 00:00:00
41312bde-f274-42d6-a35b-31a7e3a52801,MI,2023-01-01 00:00:00
4131cd55-257f-4fde-8cc6-03edd3f6d307,KY,2023-01-01 00:00:00
4131e49b-13f8-4cda-be8d-45bf90a465f6,VT,2023-01-01 00:00:00
4132e08f-f8d8-48a4-9e4e-78d7a684f911,IN,2023-01-01 00:00:00
413612f8-696e-424b-b2ba-8d2fc5b20bb8,AR,2023-01-01 00:00:00
413866d0-28ad-46aa-a026-bec2722e507f,FL,2023-01-01 00:00:00
413d571d-be6f-4409-8824-f60e02d5ee1d,MD,2023-01-01 00:00:00
4140f8fc-4c94-4b1b-8873-e7ea747f99a9,MD,2023-01-01 00:00:00
414214c7-8696-41b4-9340-1f4a8f6b7de6,NY,2023-01-01 00:00:00
414df848-3424-454d-bc61-5b86256b5de0,CA,2023-01-01 00:00:00
4157f433-37cd-4fd6-9eed-993a92aa3aeb,CA,2023-01-01 00:00:00
41591b51-d3e3-4f73-905e-06d6a4a30222,MI,2023-01-01 00:00:00
415e5de6-b928-4aff-b19c-8c799a333bbe,WA,2023-01-01 00:00:00
41636914-9ceb-44fc-b070-47aca8800c54,CT,2023-01-01 00:00:00
4171cb24-5976-412e-b6b0-087bf26fbe17,CO,2023-01-01 00:00:00
417755b6-9e37-489f-8d9d-e3610ac8cc5c,TX,2023-01-01 00:00:00
417ec004-6ca9-435a-91f4-769ac08ba334,LA,2023-01-01 00:00:00
418c5257-27e2-4cb3-9770-33cb04366aeb,DC,2023-01-01 00:00:00
418d4752-c2f1-414d-9a11-338037950932,CA,2023-01-01 00:00:00
41aab456-33ca-49bf-a5f0-3f77f366ef43,ND,2023-01-01 00:00:00
41b441de-d386-4240-a935-dda8ef71865f,SC,2023-01-01 00:00:00
41c43b8f-8994-4f6d-9622-263aafe12571,CA,2023-01-01 00:00:00
41c5f355-23b8-452e-98a7-d08f074390ba,TN,2023-01-01 00:00:00
41cef9ce-fd5a-46f7-89a0-d55695d71c49,GA,2023-01-01 00:00:00
41d43de6-c4ce-4fae-92f6-b448ef68b9af,PA,2023-01-01 00:00:00
41d528cf-21d1-4cff-a8b7-b4e7eff7071b,LA,2023-01-01 00:00:00
41dfa478-1cce-421b-b576-70ec066f2407,TX,2023-01-01 00:00:00
41e28c8c-fa84-405e-9b23-281419753957,IN,2023-01-01 00:00:00
41e450dd-a2e9-49bd-89f0-25c9ede53ab5,IA,2023-01-01 00:00:00
41ea17b4-c76b-43ec-8b19-ca6e6d931ea0,TX,2023-01-01 00:00:00
41ebb1ef-7c82-4f43-a71b-acb339f1e6ee,MA,2023-01-01 00:00:00
41f78237-75f1-4683-9fde-089d58595fb8,TX,2023-01-01 00:00:00
420557b8-9cba-4b75-8b3f-f27b087b1584,GA,2023-01-01 00:00:00
4211020e-ac2a-401d-944b-ffd307c0c714,MA,2023-01-01 00:00:00
4212235c-aa0d-4b60-b258-fccdc3ad4e4d,GA,2023-01-01 00:00:00
42144280-a528-4897-b3e3-47897c263dbe,FL,2023-01-01 00:00:00
421d02f1-06b8-413a-a89a-7060cc364841,TX,2023-01-01 00:00:00
4223fadb-ddaf-4fbf-8b78-21b80ba6bfbd,AL,2023-01-01 00:00:00
4233ea00-ef8d-4e7a-82ac-ae818d5374a8,MS,2023-01-01 00:00:00
423bb382-5a17-4407-912b-6a181d6c2ddb,NY,2023-01-01 00:00:00
42470d8f-efd9-4dea-8c19-9a64d591e9e2,TX,2023-01-01 00:00:00
4249743a-4357-43d2-8532-04c16bc35c0d,CO,2023-01-01 00:00:00
425a2a9c-cb01-4d12-91ca-8ed11ed36709,AL,2023-01-01 00:00:00
4264d0e2-d46e-4db4-bca2-64ea9f0f69ff,LA,2023-01-01 00:00:00
4265c6c6-9592-4b8d-85b1-4b9a7dd25b88,CO,2023-01-01 00:00:00
4270dd1d-b4ed-45eb-9b8c-3fa4d539bed8,OH,2023-01-01 00:00:00
4281c3ed-bbc4-4b55-8251-3d04d9ed1973,NY,2023-01-01 00:00:00
428a18ba-a00c-4b4d-ba7a-e5e046e56ce7,NC,2023-01-01 00:00:00
428ad239-e282-4aa7-bc44-063b8706df66,CA,2023-01-01 00:00:00
428bd779-567e-4d3a-b075-7c82a3078d93,OH,2023-01-01 00:00:00
4290648c-150c-4013-8be9-5a3417ae94f6,TX,2023-01-01 00:00:00
4299ebff-e021-43e4-a927-6df8cb8b3008,LA,2023-01-01 00:00:00
42a09341-bd70-47cd-bb2d-152e6976e343,MI,2023-01-01 00:00:00
42a5d6b1-16f1-4f17-8694-18524504ed9a,GA,2023-01-01 00:00:00
42a8b91e-68dd-47ea-bb2d-32f90fb3b419,CA,2023-01-01 00:00:00
42af4dd7-6eba-4c2e-a1a0-0d8be6e36101,TN,2023-01-01 00:00:00
42b3376d-75f7-43a0-8d41-6d7ccebceae2,KS,2023-01-01 00:00:00
42b97dcf-37f0-4a1f-bc95-6c4d1cfbe2d2,MD,2023-01-01 00:00:00
42bab773-5462-468b-9e98-8a8940b68090,MI,2023-01-01 00:00:00
42c09d74-92bf-44d0-8227-d6c3ddae381d,ID,2023-01-01 00:00:00
42c7c53c-be0e-4ce6-898a-6aded92f8a5c,WV,2023-01-01 00:00:00
42cdf3bb-da13-4e64-9e39-2d6e83c169fa,CO,2023-01-01 00:00:00
42cf5bca-6cb0-4f73-b385-75961abe038c,TN,2023-01-01 00:00:00
42d00a12-f792-4f1a-92a0-531711054ede,AZ,2023-01-01 00:00:00
42db670c-aff2-4069-bf06-024ec83c1fd3,TX,2023-01-01 00:00:00
42e73d29-8877-4915-8a44-f317f399b2f2,NM,2023-01-01 00:00:00
42ea9f94-7689-4f2a-8226-d5bd8ad232e8,CA,2023-01-01 00:00:00
42f8cdd2-26bc-4ea6-b640-b029e107e3f9,CT,2023-01-01 00:00:00
42fd94ab-5cd1-434b-bf9e-98dd8229be06,TX,2023-01-01 00:00:00
43045fa2-ed7a-4c82-afbb-450b0e5733df,NJ,2023-01-01 00:00:00
43083813-991d-4c4c-b69f-d165f9edd456,GA,2023-01-01 00:00:00
43094b96-9aa1-4116-88c0-8a9b2727b3b6,WV,2023-01-01 00:00:00
430a969e-abb9-48b4-be0b-e0ab852ce518,TX,2023-01-01 00:00:00
430ba9d9-15e2-4d99-8d83-823c6a03becd,MI,2023-01-01 00:00:00
430f784e-6fcc-4f91-a65c-7e2883f906be,MS,2023-01-01 00:00:00
43164860-8962-412d-82bf-9555058e9387,CA,2023-01-01 00:00:00
431dd9ab-1b1f-4cc1-b800-467354088cc8,PA,2023-01-01 00:00:00
432890ee-b8a3-4190-96fb-7a37c0d87040,MI,2023-01-01 00:00:00
432be154-b6fa-4365-9b0c-2781d52ae21e,PA,2023-01-01 00:00:00
4331522c-7ac1-4f47-a08b-76dee990e785,NC,2023-01-01 00:00:00
43368e0a-3db7-491a-9510-9d354f8f1895,FL,2023-01-01 00:00:00
433701e2-667d-4583-80db-6e18f7fc9a18,FL,2023-01-01 00:00:00
433934e3-69ea-42e6-ae85-432d5620ea2b,OK,2023-01-01 00:00:00
433ac49b-5160-40d9-a77b-33b804e1a8c6,UT,2023-01-01 00:00:00
43433ed2-f591-446b-a357-3d64312d0d36,MN,2023-01-01 00:00:00
4354bb86-b185-49d6-ab63-06650f193452,NV,2023-01-01 00:00:00
4356a243-138e-4af4-be27-d11177e3af02,NJ,2023-01-01 00:00:00
43570193-2a66-46b2-a98e-9753e0cb22c7,GA,2023-01-01 00:00:00
4357a700-9223-4d4e-85c3-1fe6b38e44d2,IN,2023-01-01 00:00:00
436b7367-60b9-44e3-a4d8-96943458d7ab,KS,2023-01-01 00:00:00
4385d7e8-cf57-4874-a650-8f05888a7aff,NM,2023-01-01 00:00:00
4395d740-f2b7-46b5-82a0-2f00e0d3029d,FL,2023-01-01 00:00:00
43cbf1e3-9c73-477a-83dd-d1b143bbd15d,NJ,2023-01-01 00:00:00
43cc1b2b-d630-4178-be87-e96a21d911fd,VA,2023-01-01 00:00:00
43cc80d6-c768-4bd3-b2b0-a28faa6f2744,UT,2023-01-01 00:00:00
43ced27b-bad9-4ad3-9a9b-e19acd9b11c2,OR,2023-01-01 00:00:00
43cf876b-b926-45dd-9414-656ad47ef56d,NY,2023-01-01 00:00:00
43d624e7-9659-4a84-a85d-a0368d7dd882,CA,2023-01-01 00:00:00
43d78c23-c1d3-4fab-adc7-1e2c00900a52,IL,2023-01-01 00:00:00
43d796e3-22c4-42fc-9c7d-5a9d14e4b559,UT,2023-01-01 00:00:00
43db191a-049b-4481-a995-a8bcc4aafd23,NY,2023-01-01 00:00:00
43e05568-a552-4200-8356-552efa2064de,CA,2023-01-01 00:00:00
43e24e51-2d0b-4a50-8dbd-89f182de92b9,NC,2023-01-01 00:00:00
43f1a5b0-984d-43f5-9622-e5afee5a7f00,CA,2023-01-01 00:00:00
43fa2d48-8b29-4330-8be7-33688b1518a6,MO,2023-01-01 00:00:00
43fd8724-ebbe-4bce-9511-783399623893,FL,2023-01-01 00:00:00
43fed67f-45fa-4b97-ac6f-1cabe765912c,GA,2023-01-01 00:00:00
4401c2a1-eda9-4ced-bf8d-60fcbeace566,LA,2023-01-01 00:00:00
4404432f-2891-47b9-972d-42e90f548c1c,ID,2023-01-01 00:00:00
44282549-960f-415b-b8b5-0ded8f178ddd,TX,2023-01-01 00:00:00
44319519-9f25-4efc-ab16-20bf7ec90a31,MO,2023-01-01 00:00:00
44492229-b741-405e-9d1e-939f4a3876fb,MI,2023-01-01 00:00:00
444dd397-f693-4a37-94ef-37dc7333d77e,AZ,2023-01-01 00:00:00
44682bb8-8538-4e11-b6ba-ef2e0de600e6,ME,2023-01-01 00:00:00
446c613a-8d89-4418-bcb8-96a740302220,PA,2023-01-01 00:00:00
4485b57a-4bc0-4de2-91a7-11b8ea81fbb2,FL,2023-01-01 00:00:00
448bb74c-1333-4547-827e-0b7842202c78,CA,2023-01-01 00:00:00
448f2fb1-40d6-409c-b226-52584547ef41,FL,2023-01-01 00:00:00
4491dfd1-7d51-4f4b-8ef3-74ff1fd2d865,NC,2023-01-01 00:00:00
449585ea-4ea7-450f-bd80-b126972ff601,TX,2023-01-01 00:00:00
44b2b07b-455b-4d50-b2bd-39a7c46b6da5,IL,2023-01-01 00:00:00
44b64598-c7fc-4e59-9248-23be7b617cd9,CA,2023-01-01 00:00:00
44ba5d2c-3910-4fa1-8861-a9f1b4ca556b,KS,2023-01-01 00:00:00
44c1a629-6183-481f-a59e-3991e6da2b13,IL,2023-01-01 00:00:00
44c87499-9d6d-44f3-8768-edc0d49f8db1,PA,2023-01-01 00:00:00
44cc93e7-f13c-493a-a5eb-d801f64365d3,MO,2023-01-01 00:00:00
44ddc2d7-56ec-40d4-b26c-11c2d8f9a9ec,OK,2023-01-01 00:00:00
44f3823c-bb3b-4194-93c4-07120fb2640b,IN,2023-01-01 00:00:00
44fd2ff2-28c4-4567-a745-71bb8aa807af,CA,2023-01-01 00:00:00
44fe27da-fdfa-4556-b561-a7c9e117001b,NY,2023-01-01 00:00:00
44ff229b-9f70-47c6-8589-acb54573e3b3,TX,2023-01-01 00:00:00
450cf0e5-3f09-48cf-8cd7-7f6a3aa4ea58,FL,2023-01-01 00:00:00
4528f57b-e554-4fa4-bb61-2de6500e1244,MN,2023-01-01 00:00:00
452ca3d3-f99a-4ea6-b42c-596eb856b70c,CA,2023-01-01 00:00:00
453754de-98b1-4c5c-a246-4c81724e219f,OH,2023-01-01 00:00:00
453a0a4b-ef7b-4ee2-a05e-3bb0e60cdf30,FL,2023-01-01 00:00:00
454b6985-a7b3-461f-9765-a105e623d26e,OR,2023-01-01 00:00:00
4555af78-10f5-4487-b096-2ced381823be,MA,2023-01-01 00:00:00
455dcfb3-3f8d-425e-adac-86e8cf421a9e,TN,2023-01-01 00:00:00
45615fa6-f557-4b30-a8bf-4e5550627d7a,VA,2023-01-01 00:00:00
456a20e8-872e-4e80-b6e9-99d2ef08f2db,CT,2023-01-01 00:00:00
456f8e78-a479-498c-9e42-d7b540c6aede,CA,2023-01-01 00:00:00
45730c7a-9629-49a6-a227-0af5f353c6d6,FL,2023-01-01 00:00:00
457f59b4-0033-4ac6-ad6f-7bba38ae223b,CA,2023-01-01 00:00:00
457f7380-40d3-4633-a958-b4e17266b2c5,GA,2023-01-01 00:00:00
457fc7ff-680d-43be-bdd8-b1ccdd1b2907,AR,2023-01-01 00:00:00
45800968-418c-4373-b167-ab5814577bd6,IN,2023-01-01 00:00:00
45983943-4d69-4a86-bc73-649eea7725b3,KS,2023-01-01 00:00:00
459b23cc-819d-4fcb-89e1-fc339e9caf75,IN,2023-01-01 00:00:00
459bdfb4-4c17-4384-8d14-4412b41ef0ca,NY,2023-01-01 00:00:00
459cab18-a826-4fc7-942c-79427919ebd9,LA,2023-01-01 00:00:00
45aa3eb3-3a4d-48f8-b9bc-f5ca8bd6faed,WI,2023-01-01 00:00:00
45b3ddf8-15c3-49c2-b89a-eb434dcd0d0b,MI,2023-01-01 00:00:00
45b5cb00-37e8-4ca7-ba3b-fee2abe018ed,IN,2023-01-01 00:00:00
45bd7998-dc0d-4a33-b5f8-e726d1adc9dc,MI,2023-01-01 00:00:00
45bf4d15-6c4d-49ee-9187-5cf4ffc81358,IL,2023-01-01 00:00:00
45bf7099-b4ab-41c7-8f76-a5cb90c14185,IL,2023-01-01 00:00:00
45c031cf-6501-4adf-99fe-5b1af8fa60e3,FL,2023-01-01 00:00:00
45ce55e4-f339-4138-b1e9-d4904e140f06,NH,2023-01-01 00:00:00
45d0e538-0668-4ab1-bbb0-296459dc89fa,FL,2023-01-01 00:00:00
45d93023-c526-4216-a220-479f4a97f423,WV,2023-01-01 00:00:00
45e48d5c-98b2-44bd-a872-8c4b7452016d,WA,2023-01-01 00:00:00
45e4ed8e-1368-45bb-9567-fdbb00b442b4,MS,2023-01-01 00:00:00
45ef15ad-eee9-4144-8669-1f2738c942aa,LA,2023-01-01 00:00:00
45fa8cf4-0b29-4e1e-b4f5-f48f45e85cae,WI,2023-01-01 00:00:00
45ff23c0-17f1-48bf-9458-720f42cca433,CA,2023-01-01 00:00:00
45ff8d96-9afa-4945-88c0-1d73f09a8e72,IL,2023-01-01 00:00:00
45ff94b7-362a-4477-ab19-6cde6061b86f,FL,2023-01-01 00:00:00
46040583-e0e7-4676-bc3f-9d712eabf38c,NC,2023-01-01 00:00:00
461048b8-e7bd-402a-ae78-6468f5dd7348,CA,2023-01-01 00:00:00
4612811c-3656-4306-bb26-b9f073783a81,CA,2023-01-01 00:00:00
46145cbe-c9f7-4ccb-926b-caa18ac84a5d,CA,2023-01-01 00:00:00
46162b50-33a7-4b63-9906-3db3a8ee32a0,TN,2023-01-01 00:00:00
4625f4c3-ab63-40b9-adcc-c9b22aa40e94,NE,2023-01-01 00:00:00
4626151a-ced0-4449-bb07-fc9f35067e5d,AR,2023-01-01 00:00:00
4628b9da-647e-4a81-85f4-433d50a64bb0,VA,2023-01-01 00:00:00
